Pallet: "pallet_vesting", Extrinsic: "vest_locked", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
3,28,30129,1436,0,0,0,0,0
3,28,29962,1366,0,0,0,0,0
3,28,29700,1413,0,0,0,0,0
3,28,29481,1465,0,0,0,0,0
3,28,29758,1482,0,0,0,0,0
3,28,29854,1524,0,0,0,0,0
3,28,30117,1487,0,0,0,0,0
3,28,30718,1509,0,0,0,0,0
3,28,29854,1431,0,0,0,0,0
3,28,33246,1430,0,0,0,0,0
3,28,29975,1432,0,0,0,0,0
3,28,29721,1458,0,0,0,0,0
4,28,44591,1496,0,0,0,0,0
4,28,29018,1438,0,0,0,0,0
4,28,29463,1477,0,0,0,0,0
4,28,29881,1496,0,0,0,0,0
4,28,29064,1469,0,0,0,0,0
4,28,29226,1448,0,0,0,0,0
4,28,29523,1501,0,0,0,0,0
4,28,29200,1441,0,0,0,0,0
4,28,29186,1496,0,0,0,0,0
4,28,29685,1488,0,0,0,0,0
4,28,28844,1469,0,0,0,0,0
4,28,29538,1477,0,0,0,0,0
4,28,29672,1516,0,0,0,0,0
4,28,29563,1502,0,0,0,0,0
4,28,29173,1525,0,0,0,0,0
4,28,29756,1484,0,0,0,0,0
4,28,29690,1392,0,0,0,0,0
4,28,32974,1451,0,0,0,0,0
4,28,29564,1440,0,0,0,0,0
4,28,29176,1464,0,0,0,0,0
5,28,31469,1541,0,0,0,0,0
5,28,29842,1444,0,0,0,0,0
5,28,29510,1499,0,0,0,0,0
5,28,29362,1441,0,0,0,0,0
5,28,29632,1440,0,0,0,0,0
5,28,29594,1500,0,0,0,0,0
5,28,29814,1472,0,0,0,0,0
5,28,30037,1473,0,0,0,0,0
5,28,29998,1464,0,0,0,0,0
5,28,29178,1438,0,0,0,0,0
5,28,29908,1446,0,0,0,0,0
5,28,29989,1475,0,0,0,0,0
5,28,29985,1436,0,0,0,0,0
5,28,29477,1460,0,0,0,0,0
5,28,29828,1380,0,0,0,0,0
5,28,29589,1486,0,0,0,0,0
5,28,30042,1507,0,0,0,0,0
5,28,32825,1423,0,0,0,0,0
5,28,29483,1413,0,0,0,0,0
5,28,29592,1489,0,0,0,0,0
6,28,31834,1547,0,0,0,0,0
6,28,30177,1592,0,0,0,0,0
6,28,29771,1454,0,0,0,0,0
6,28,29800,1515,0,0,0,0,0
6,28,29769,1491,0,0,0,0,0
6,28,29707,1463,0,0,0,0,0
6,28,29783,1527,0,0,0,0,0
6,28,29851,1471,0,0,0,0,0
6,28,29654,1547,0,0,0,0,0
6,28,30278,1454,0,0,0,0,0
6,28,29446,1405,0,0,0,0,0
6,28,29904,1453,0,0,0,0,0
6,28,29994,1442,0,0,0,0,0
6,28,29532,1442,0,0,0,0,0
6,28,29740,1464,0,0,0,0,0
6,28,30011,1458,0,0,0,0,0
6,28,29820,1518,0,0,0,0,0
6,28,33436,1462,0,0,0,0,0
6,28,29576,1494,0,0,0,0,0
6,28,30057,1473,0,0,0,0,0
7,28,31304,1479,0,0,0,0,0
7,28,30141,1427,0,0,0,0,0
7,28,29858,1440,0,0,0,0,0
7,28,29406,1435,0,0,0,0,0
7,28,29662,1441,0,0,0,0,0
7,28,29642,1460,0,0,0,0,0
7,28,29918,1442,0,0,0,0,0
7,28,29898,1430,0,0,0,0,0
7,28,29866,1438,0,0,0,0,0
7,28,29802,1500,0,0,0,0,0
7,28,29561,1414,0,0,0,0,0
7,28,29326,1431,0,0,0,0,0
7,28,29715,1492,0,0,0,0,0
7,28,29607,1447,0,0,0,0,0
7,28,29781,1429,0,0,0,0,0
7,28,29858,1436,0,0,0,0,0
7,28,29743,1469,0,0,0,0,0
7,28,32777,1497,0,0,0,0,0
7,28,29425,1457,0,0,0,0,0
7,28,29762,1456,0,0,0,0,0
8,28,32484,1617,0,0,0,0,0
8,28,30671,1539,0,0,0,0,0
8,28,30292,1550,0,0,0,0,0
8,28,30085,1488,0,0,0,0,0
8,28,29904,1570,0,0,0,0,0
8,28,30619,1537,0,0,0,0,0
8,28,30068,1510,0,0,0,0,0
8,28,29498,1539,0,0,0,0,0
8,28,29745,1461,0,0,0,0,0
8,28,30176,1461,0,0,0,0,0
8,28,30387,1484,0,0,0,0,0
8,28,29969,1442,0,0,0,0,0
8,28,30165,1442,0,0,0,0,0
8,28,30112,1552,0,0,0,0,0
8,28,30519,1478,0,0,0,0,0
8,28,30223,1540,0,0,0,0,0
8,28,30063,1428,0,0,0,0,0
8,28,33849,1489,0,0,0,0,0
8,28,30151,1475,0,0,0,0,0
8,28,30023,1503,0,0,0,0,0
9,28,32358,1562,0,0,0,0,0
9,28,30069,1513,0,0,0,0,0
9,28,30016,1514,0,0,0,0,0
9,28,29600,1459,0,0,0,0,0
9,28,29844,1490,0,0,0,0,0
9,28,30350,1462,0,0,0,0,0
9,28,29731,1509,0,0,0,0,0
9,28,30322,1498,0,0,0,0,0
9,28,30075,1571,0,0,0,0,0
9,28,29589,1449,0,0,0,0,0
9,28,30205,1479,0,0,0,0,0
9,28,29922,1463,0,0,0,0,0
9,28,30026,1458,0,0,0,0,0
9,28,29782,1501,0,0,0,0,0
9,28,29782,1479,0,0,0,0,0
9,28,30285,1481,0,0,0,0,0
9,28,29886,1437,0,0,0,0,0
9,28,36325,1513,0,0,0,0,0
9,28,30036,1500,0,0,0,0,0
9,28,29935,1480,0,0,0,0,0
10,28,32149,1605,0,0,0,0,0
10,28,30009,1427,0,0,0,0,0
10,28,29736,1515,0,0,0,0,0
10,28,29754,1429,0,0,0,0,0
10,28,37058,1431,0,0,0,0,0
10,28,30025,1432,0,0,0,0,0
10,28,30143,1438,0,0,0,0,0
10,28,29386,1445,0,0,0,0,0
10,28,29812,1485,0,0,0,0,0
10,28,29650,1598,0,0,0,0,0
10,28,30046,1498,0,0,0,0,0
10,28,30217,1428,0,0,0,0,0
10,28,30094,1422,0,0,0,0,0
10,28,30018,1519,0,0,0,0,0
10,28,30051,1434,0,0,0,0,0
10,28,30098,1473,0,0,0,0,0
10,28,29720,1482,0,0,0,0,0
10,28,33155,1474,0,0,0,0,0
10,28,30114,1460,0,0,0,0,0
10,28,29842,1509,0,0,0,0,0
11,28,32267,1589,0,0,0,0,0
11,28,30312,1427,0,0,0,0,0
11,28,30239,1426,0,0,0,0,0
11,28,29921,1502,0,0,0,0,0
11,28,29869,1434,0,0,0,0,0
11,28,29917,1406,0,0,0,0,0
11,28,30316,1454,0,0,0,0,0
11,28,30068,1436,0,0,0,0,0
11,28,30712,1500,0,0,0,0,0
11,28,30182,1469,0,0,0,0,0
11,28,29822,1477,0,0,0,0,0
11,28,30336,1467,0,0,0,0,0
11,28,29595,1533,0,0,0,0,0
11,28,29991,1473,0,0,0,0,0
11,28,30897,1534,0,0,0,0,0
11,28,30214,1496,0,0,0,0,0
11,28,30288,1486,0,0,0,0,0
11,28,33521,1458,0,0,0,0,0
11,28,29969,1466,0,0,0,0,0
11,28,30087,1485,0,0,0,0,0
12,28,31769,1519,0,0,0,0,0
12,28,30204,1506,0,0,0,0,0
12,28,30119,1499,0,0,0,0,0
12,28,30129,1511,0,0,0,0,0
12,28,29518,1544,0,0,0,0,0
12,28,30225,1452,0,0,0,0,0
12,28,29674,1515,0,0,0,0,0
12,28,29917,1498,0,0,0,0,0
12,28,30097,1464,0,0,0,0,0
12,28,30315,1497,0,0,0,0,0
12,28,30322,1451,0,0,0,0,0
12,28,29439,1444,0,0,0,0,0
12,28,29917,1439,0,0,0,0,0
12,28,30075,1474,0,0,0,0,0
12,28,29708,1438,0,0,0,0,0
12,28,29420,1437,0,0,0,0,0
12,28,30081,1480,0,0,0,0,0
12,28,33320,1466,0,0,0,0,0
12,28,30165,1447,0,0,0,0,0
12,28,29725,1465,0,0,0,0,0
13,28,32142,1579,0,0,0,0,0
13,28,30543,1462,0,0,0,0,0
13,28,29861,1513,0,0,0,0,0
13,28,29847,1502,0,0,0,0,0
13,28,30061,1466,0,0,0,0,0
13,28,30190,1457,0,0,0,0,0
13,28,30215,1503,0,0,0,0,0
13,28,30255,1492,0,0,0,0,0
13,28,29897,1450,0,0,0,0,0
13,28,30390,1518,0,0,0,0,0
13,28,30787,1487,0,0,0,0,0
13,28,30002,1458,0,0,0,0,0
13,28,29774,1436,0,0,0,0,0
13,28,30024,1503,0,0,0,0,0
13,28,30338,1515,0,0,0,0,0
13,28,30344,1429,0,0,0,0,0
13,28,30108,1480,0,0,0,0,0
13,28,33329,1472,0,0,0,0,0
13,28,30192,1418,0,0,0,0,0
13,28,30590,1475,0,0,0,0,0
14,28,32315,1580,0,0,0,0,0
14,28,30590,1504,0,0,0,0,0
14,28,30631,1525,0,0,0,0,0
14,28,30382,1477,0,0,0,0,0
14,28,30285,1508,0,0,0,0,0
14,28,30553,1598,0,0,0,0,0
14,28,30267,1485,0,0,0,0,0
14,28,29937,1472,0,0,0,0,0
14,28,29989,1490,0,0,0,0,0
14,28,30463,1493,0,0,0,0,0
14,28,30590,1577,0,0,0,0,0
14,28,30488,1521,0,0,0,0,0
14,28,30557,1452,0,0,0,0,0
14,28,30156,1507,0,0,0,0,0
14,28,30220,1518,0,0,0,0,0
14,28,30208,1476,0,0,0,0,0
14,28,30098,1466,0,0,0,0,0
14,28,33590,1528,0,0,0,0,0
14,28,30242,1471,0,0,0,0,0
14,28,30431,1469,0,0,0,0,0
15,28,31816,1562,0,0,0,0,0
15,28,30593,1509,0,0,0,0,0
15,28,30666,1495,0,0,0,0,0
15,28,29911,1428,0,0,0,0,0
15,28,30489,1487,0,0,0,0,0
15,28,29813,1507,0,0,0,0,0
15,28,30485,1530,0,0,0,0,0
15,28,29995,1501,0,0,0,0,0
15,28,30351,1492,0,0,0,0,0
15,28,30042,1494,0,0,0,0,0
15,28,30266,1483,0,0,0,0,0
15,28,30062,1449,0,0,0,0,0
15,28,30176,1498,0,0,0,0,0
15,28,30068,1453,0,0,0,0,0
15,28,30443,1488,0,0,0,0,0
15,28,29990,1475,0,0,0,0,0
15,28,30401,1461,0,0,0,0,0
15,28,32921,1443,0,0,0,0,0
15,28,29564,1504,0,0,0,0,0
15,28,30073,1468,0,0,0,0,0
16,28,47262,1614,0,0,0,0,0
16,28,30449,2155,0,0,0,0,0
16,28,30697,1525,0,0,0,0,0
16,28,30342,1502,0,0,0,0,0
16,28,30087,1437,0,0,0,0,0
16,28,30136,1479,0,0,0,0,0
16,28,31234,1527,0,0,0,0,0
16,28,30023,1462,0,0,0,0,0
16,28,29732,1510,0,0,0,0,0
16,28,30109,1466,0,0,0,0,0
16,28,30053,1451,0,0,0,0,0
16,28,30185,1435,0,0,0,0,0
16,28,30206,1468,0,0,0,0,0
16,28,30629,1483,0,0,0,0,0
16,28,30683,1474,0,0,0,0,0
16,28,30269,1458,0,0,0,0,0
16,28,30595,1456,0,0,0,0,0
16,28,33372,1503,0,0,0,0,0
16,28,29910,1494,0,0,0,0,0
16,28,30577,1570,0,0,0,0,0
17,28,32182,1587,0,0,0,0,0
17,28,30239,1528,0,0,0,0,0
17,28,30224,1542,0,0,0,0,0
17,28,30243,1473,0,0,0,0,0
17,28,30738,1463,0,0,0,0,0
17,28,30259,1482,0,0,0,0,0
17,28,30732,1532,0,0,0,0,0
17,28,30598,1404,0,0,0,0,0
17,28,30369,1492,0,0,0,0,0
17,28,30022,1532,0,0,0,0,0
17,28,30213,1465,0,0,0,0,0
17,28,30503,1517,0,0,0,0,0
17,28,30404,1442,0,0,0,0,0
17,28,30422,1510,0,0,0,0,0
17,28,30429,1486,0,0,0,0,0
17,28,30048,1452,0,0,0,0,0
17,28,30481,1400,0,0,0,0,0
17,28,33520,1458,0,0,0,0,0
17,28,30271,1555,0,0,0,0,0
17,28,30795,1472,0,0,0,0,0
18,28,31681,1502,0,0,0,0,0
18,28,30719,1480,0,0,0,0,0
18,28,30370,1501,0,0,0,0,0
18,28,30576,1515,0,0,0,0,0
18,28,30305,1474,0,0,0,0,0
18,28,30583,1439,0,0,0,0,0
18,28,50755,1489,0,0,0,0,0
18,28,30173,1423,0,0,0,0,0
18,28,30218,1424,0,0,0,0,0
18,28,30312,1489,0,0,0,0,0
18,28,30016,1510,0,0,0,0,0
18,28,30035,1487,0,0,0,0,0
18,28,32098,1553,0,0,0,0,0
18,28,30271,1503,0,0,0,0,0
18,28,30062,1505,0,0,0,0,0
18,28,30613,1560,0,0,0,0,0
18,28,30413,1523,0,0,0,0,0
18,28,33889,1528,0,0,0,0,0
18,28,30062,1450,0,0,0,0,0
18,28,30149,1433,0,0,0,0,0
19,28,32521,1588,0,0,0,0,0
19,28,30203,1504,0,0,0,0,0
19,28,30575,1486,0,0,0,0,0
19,28,30756,1470,0,0,0,0,0
19,28,30259,1467,0,0,0,0,0
19,28,30452,1453,0,0,0,0,0
19,28,30462,1505,0,0,0,0,0
19,28,30023,1514,0,0,0,0,0
19,28,30584,1485,0,0,0,0,0
19,28,30468,1498,0,0,0,0,0
19,28,30450,1465,0,0,0,0,0
19,28,42923,1510,0,0,0,0,0
19,28,30055,1497,0,0,0,0,0
19,28,30227,1436,0,0,0,0,0
19,28,30451,1485,0,0,0,0,0
19,28,30529,1481,0,0,0,0,0
19,28,31644,1532,0,0,0,0,0
19,28,33620,1485,0,0,0,0,0
19,28,29993,1453,0,0,0,0,0
19,28,30043,1450,0,0,0,0,0
20,28,32468,1566,0,0,0,0,0
20,28,30682,1496,0,0,0,0,0
20,28,30647,1459,0,0,0,0,0
20,28,30454,1500,0,0,0,0,0
20,28,30566,1527,0,0,0,0,0
20,28,32810,1501,0,0,0,0,0
20,28,30070,1430,0,0,0,0,0
20,28,30237,1436,0,0,0,0,0
20,28,30512,1417,0,0,0,0,0
20,28,30777,1407,0,0,0,0,0
20,28,30310,1430,0,0,0,0,0
20,28,30250,1429,0,0,0,0,0
20,28,30144,1430,0,0,0,0,0
20,28,30703,1466,0,0,0,0,0
20,28,30230,1459,0,0,0,0,0
20,28,30449,1461,0,0,0,0,0
20,28,30482,1444,0,0,0,0,0
20,28,33404,1449,0,0,0,0,0
20,28,30079,1429,0,0,0,0,0
20,28,30615,1517,0,0,0,0,0
21,28,32415,1568,0,0,0,0,0
21,28,30900,1488,0,0,0,0,0
21,28,31028,1488,0,0,0,0,0
21,28,30625,1481,0,0,0,0,0
21,28,31040,1524,0,0,0,0,0
21,28,30707,1441,0,0,0,0,0
21,28,30426,1470,0,0,0,0,0
21,28,30844,1451,0,0,0,0,0
21,28,30724,1481,0,0,0,0,0
21,28,30704,1443,0,0,0,0,0
21,28,30682,1467,0,0,0,0,0
21,28,30984,1496,0,0,0,0,0
21,28,31036,1460,0,0,0,0,0
21,28,30791,1463,0,0,0,0,0
21,28,30933,1451,0,0,0,0,0
21,28,48065,1519,0,0,0,0,0
21,28,31055,1536,0,0,0,0,0
21,28,34018,1461,0,0,0,0,0
21,28,31151,1470,0,0,0,0,0
21,28,30827,1467,0,0,0,0,0
22,28,32370,1531,0,0,0,0,0
22,28,31088,1472,0,0,0,0,0
22,28,31830,1468,0,0,0,0,0
22,28,30795,1424,0,0,0,0,0
22,28,31132,1414,0,0,0,0,0
22,28,30800,1501,0,0,0,0,0
22,28,31092,1423,0,0,0,0,0
22,28,31449,1520,0,0,0,0,0
22,28,31028,1463,0,0,0,0,0
22,28,31015,1431,0,0,0,0,0
22,28,30955,1473,0,0,0,0,0
22,28,43894,1520,0,0,0,0,0
22,28,30705,1465,0,0,0,0,0
22,28,31175,1488,0,0,0,0,0
22,28,30814,1477,0,0,0,0,0
22,28,31260,1485,0,0,0,0,0
22,28,31430,1480,0,0,0,0,0
22,28,34121,1506,0,0,0,0,0
22,28,31033,1500,0,0,0,0,0
22,28,31022,1507,0,0,0,0,0
23,28,32639,1629,0,0,0,0,0
23,28,30915,1507,0,0,0,0,0
23,28,30572,1490,0,0,0,0,0
23,28,30586,1485,0,0,0,0,0
23,28,30592,1443,0,0,0,0,0
23,28,30605,1478,0,0,0,0,0
23,28,30890,1435,0,0,0,0,0
23,28,34331,1510,0,0,0,0,0
23,28,33489,1533,0,0,0,0,0
23,28,31158,1714,0,0,0,0,0
23,28,31420,1467,0,0,0,0,0
23,28,30620,1446,0,0,0,0,0
23,28,34254,1434,0,0,0,0,0
23,28,30658,1466,0,0,0,0,0
23,28,31026,1462,0,0,0,0,0
23,28,30511,1517,0,0,0,0,0
23,28,30758,1428,0,0,0,0,0
23,28,34138,1525,0,0,0,0,0
23,28,30729,1482,0,0,0,0,0
23,28,30409,1538,0,0,0,0,0
24,28,32233,1542,0,0,0,0,0
24,28,31003,1525,0,0,0,0,0
24,28,31107,1461,0,0,0,0,0
24,28,30907,1466,0,0,0,0,0
24,28,30928,1466,0,0,0,0,0
24,28,30664,1489,0,0,0,0,0
24,28,30794,1465,0,0,0,0,0
24,28,31791,1437,0,0,0,0,0
24,28,30643,1516,0,0,0,0,0
24,28,30951,1460,0,0,0,0,0
24,28,30810,1412,0,0,0,0,0
24,28,30691,1471,0,0,0,0,0
24,28,30793,1459,0,0,0,0,0
24,28,31053,1456,0,0,0,0,0
24,28,30942,1450,0,0,0,0,0
24,28,30793,1442,0,0,0,0,0
24,28,30779,1479,0,0,0,0,0
24,28,33880,1473,0,0,0,0,0
24,28,30849,1466,0,0,0,0,0
24,28,30596,1435,0,0,0,0,0
25,28,32159,1547,0,0,0,0,0
25,28,31433,1538,0,0,0,0,0
25,28,30828,1472,0,0,0,0,0
25,28,31089,1440,0,0,0,0,0
25,28,30780,1385,0,0,0,0,0
25,28,30940,1420,0,0,0,0,0
25,28,30811,1509,0,0,0,0,0
25,28,30528,1503,0,0,0,0,0
25,28,30992,1444,0,0,0,0,0
25,28,30887,1452,0,0,0,0,0
25,28,30817,1473,0,0,0,0,0
25,28,30774,1436,0,0,0,0,0
25,28,31217,1419,0,0,0,0,0
25,28,30528,1408,0,0,0,0,0
25,28,30608,1424,0,0,0,0,0
25,28,30710,1421,0,0,0,0,0
25,28,30687,1482,0,0,0,0,0
25,28,33866,1459,0,0,0,0,0
25,28,30557,1427,0,0,0,0,0
25,28,30449,1426,0,0,0,0,0
26,28,32815,1563,0,0,0,0,0
26,28,31184,1534,0,0,0,0,0
26,28,30962,1402,0,0,0,0,0
26,28,30659,1468,0,0,0,0,0
26,28,46124,1431,0,0,0,0,0
26,28,31306,1473,0,0,0,0,0
26,28,30631,1532,0,0,0,0,0
26,28,31067,1484,0,0,0,0,0
26,28,31024,1413,0,0,0,0,0
26,28,30926,1464,0,0,0,0,0
26,28,31075,1458,0,0,0,0,0
26,28,30520,1489,0,0,0,0,0
26,28,31215,1459,0,0,0,0,0
26,28,30929,1473,0,0,0,0,0
26,28,31066,1480,0,0,0,0,0
26,28,31234,1469,0,0,0,0,0
26,28,31993,1461,0,0,0,0,0
26,28,34079,1366,0,0,0,0,0
26,28,30952,1425,0,0,0,0,0
26,28,30926,1486,0,0,0,0,0
27,28,33339,1601,0,0,0,0,0
27,28,31134,1528,0,0,0,0,0
27,28,30815,1495,0,0,0,0,0
27,28,31220,1546,0,0,0,0,0
27,28,30846,1563,0,0,0,0,0
27,28,31087,1485,0,0,0,0,0
27,28,31013,1472,0,0,0,0,0
27,28,31286,1485,0,0,0,0,0
27,28,31162,1490,0,0,0,0,0
27,28,31182,1553,0,0,0,0,0
27,28,30600,1512,0,0,0,0,0
27,28,31204,1507,0,0,0,0,0
27,28,30606,1505,0,0,0,0,0
27,28,30750,1504,0,0,0,0,0
27,28,31098,1457,0,0,0,0,0
27,28,31254,1484,0,0,0,0,0
27,28,31111,1485,0,0,0,0,0
27,28,34366,1536,0,0,0,0,0
27,28,31180,1528,0,0,0,0,0
27,28,31110,1488,0,0,0,0,0
28,28,33077,1535,0,0,0,0,0
28,28,31529,1490,0,0,0,0,0
28,28,31093,1483,0,0,0,0,0
28,28,31208,1507,0,0,0,0,0
28,28,31027,1488,0,0,0,0,0
28,28,32540,1459,0,0,0,0,0
28,28,31203,1486,0,0,0,0,0
28,28,31162,1523,0,0,0,0,0
28,28,31541,1468,0,0,0,0,0
28,28,31381,1497,0,0,0,0,0
28,28,31582,1523,0,0,0,0,0
28,28,31434,1487,0,0,0,0,0
28,28,31353,1498,0,0,0,0,0
28,28,31274,1507,0,0,0,0,0
28,28,31466,1539,0,0,0,0,0
28,28,31099,1515,0,0,0,0,0
28,28,31312,1505,0,0,0,0,0
28,28,34560,1516,0,0,0,0,0
28,28,31632,1465,0,0,0,0,0
28,28,31460,1533,0,0,0,0,0
29,28,32657,1547,0,0,0,0,0
29,28,31178,1487,0,0,0,0,0
29,28,31083,1440,0,0,0,0,0
29,28,30758,1464,0,0,0,0,0
29,28,30736,1436,0,0,0,0,0
29,28,31122,1401,0,0,0,0,0
29,28,30701,1402,0,0,0,0,0
29,28,31220,1464,0,0,0,0,0
29,28,30859,1463,0,0,0,0,0
29,28,31470,1446,0,0,0,0,0
29,28,31076,1413,0,0,0,0,0
29,28,31125,1497,0,0,0,0,0
29,28,30991,1440,0,0,0,0,0
29,28,30935,1475,0,0,0,0,0
29,28,30901,1442,0,0,0,0,0
29,28,31053,1482,0,0,0,0,0
29,28,30862,1446,0,0,0,0,0
29,28,34256,1437,0,0,0,0,0
29,28,30944,1438,0,0,0,0,0
29,28,51426,1473,0,0,0,0,0
30,28,32854,1561,0,0,0,0,0
30,28,31429,1451,0,0,0,0,0
30,28,31634,1443,0,0,0,0,0
30,28,31051,1476,0,0,0,0,0
30,28,30878,1471,0,0,0,0,0
30,28,30769,1461,0,0,0,0,0
30,28,31111,1487,0,0,0,0,0
30,28,31182,1516,0,0,0,0,0
30,28,30830,1462,0,0,0,0,0
30,28,32439,1609,0,0,0,0,0
30,28,32135,1656,0,0,0,0,0
30,28,31009,1454,0,0,0,0,0
30,28,31349,1668,0,0,0,0,0
30,28,31008,1484,0,0,0,0,0
30,28,35514,1459,0,0,0,0,0
30,28,31225,1602,0,0,0,0,0
30,28,31603,1540,0,0,0,0,0
30,28,34243,1529,0,0,0,0,0
30,28,31067,1498,0,0,0,0,0
30,28,31275,1527,0,0,0,0,0
31,28,32712,1541,0,0,0,0,0
31,28,31320,1465,0,0,0,0,0
31,28,31461,1437,0,0,0,0,0
31,28,31328,1470,0,0,0,0,0
31,28,31629,1488,0,0,0,0,0
31,28,31002,1500,0,0,0,0,0
31,28,31088,1456,0,0,0,0,0
31,28,31362,1491,0,0,0,0,0
31,28,31841,1408,0,0,0,0,0
31,28,31176,1381,0,0,0,0,0
31,28,31215,1411,0,0,0,0,0
31,28,31385,1520,0,0,0,0,0
31,28,31661,1419,0,0,0,0,0
31,28,31515,1444,0,0,0,0,0
31,28,31019,1409,0,0,0,0,0
31,28,31593,1476,0,0,0,0,0
31,28,31299,1467,0,0,0,0,0
31,28,35009,1467,0,0,0,0,0
31,28,31438,1530,0,0,0,0,0
31,28,30930,1459,0,0,0,0,0
32,28,33096,1544,0,0,0,0,0
32,28,31358,1380,0,0,0,0,0
32,28,31310,1484,0,0,0,0,0
32,28,31372,1519,0,0,0,0,0
32,28,31120,1494,0,0,0,0,0
32,28,31584,1480,0,0,0,0,0
32,28,30872,1474,0,0,0,0,0
32,28,31315,1487,0,0,0,0,0
32,28,30730,1480,0,0,0,0,0
32,28,31112,1483,0,0,0,0,0
32,28,30962,1462,0,0,0,0,0
32,28,31028,1523,0,0,0,0,0
32,28,31583,1473,0,0,0,0,0
32,28,31143,1540,0,0,0,0,0
32,28,31146,1512,0,0,0,0,0
32,28,31436,1502,0,0,0,0,0
32,28,31022,1509,0,0,0,0,0
32,28,34220,1479,0,0,0,0,0
32,28,31246,1499,0,0,0,0,0
32,28,30942,1534,0,0,0,0,0
33,28,32941,1491,0,0,0,0,0
33,28,31339,1495,0,0,0,0,0
33,28,31161,1487,0,0,0,0,0
33,28,31504,1486,0,0,0,0,0
33,28,31068,1489,0,0,0,0,0
33,28,30996,1462,0,0,0,0,0
33,28,31418,1507,0,0,0,0,0
33,28,31329,1563,0,0,0,0,0
33,28,30705,1463,0,0,0,0,0
33,28,31024,1482,0,0,0,0,0
33,28,31369,1493,0,0,0,0,0
33,28,31894,1481,0,0,0,0,0
33,28,30809,1444,0,0,0,0,0
33,28,30807,1522,0,0,0,0,0
33,28,31063,1518,0,0,0,0,0
33,28,31416,2354,0,0,0,0,0
33,28,30942,1486,0,0,0,0,0
33,28,34510,1438,0,0,0,0,0
33,28,30868,1489,0,0,0,0,0
33,28,30944,1469,0,0,0,0,0
34,28,33554,1586,0,0,0,0,0
34,28,31732,1482,0,0,0,0,0
34,28,31368,1508,0,0,0,0,0
34,28,31621,1454,0,0,0,0,0
34,28,31163,1415,0,0,0,0,0
34,28,31556,1443,0,0,0,0,0
34,28,30976,1507,0,0,0,0,0
34,28,31158,1420,0,0,0,0,0
34,28,31756,1503,0,0,0,0,0
34,28,31628,1466,0,0,0,0,0
34,28,31537,1457,0,0,0,0,0
34,28,31839,1468,0,0,0,0,0
34,28,31328,1491,0,0,0,0,0
34,28,31571,1520,0,0,0,0,0
34,28,31596,1466,0,0,0,0,0
34,28,31604,1498,0,0,0,0,0
34,28,31455,1470,0,0,0,0,0
34,28,34029,1519,0,0,0,0,0
34,28,31180,1391,0,0,0,0,0
34,28,31430,1449,0,0,0,0,0
35,28,32778,1548,0,0,0,0,0
35,28,31478,1612,0,0,0,0,0
35,28,31506,1537,0,0,0,0,0
35,28,31110,1525,0,0,0,0,0
35,28,31321,1444,0,0,0,0,0
35,28,31146,1491,0,0,0,0,0
35,28,31506,1472,0,0,0,0,0
35,28,32165,1500,0,0,0,0,0
35,28,31275,1535,0,0,0,0,0
35,28,31589,1405,0,0,0,0,0
35,28,31321,1485,0,0,0,0,0
35,28,31191,1548,0,0,0,0,0
35,28,31797,1555,0,0,0,0,0
35,28,31374,1481,0,0,0,0,0
35,28,31057,1526,0,0,0,0,0
35,28,31328,1460,0,0,0,0,0
35,28,31750,1489,0,0,0,0,0
35,28,33330,1443,0,0,0,0,0
35,28,30809,1509,0,0,0,0,0
35,28,30936,1492,0,0,0,0,0
36,28,33571,1588,0,0,0,0,0
36,28,32142,1501,0,0,0,0,0
36,28,31723,1479,0,0,0,0,0
36,28,31269,1456,0,0,0,0,0
36,28,31097,1515,0,0,0,0,0
36,28,31016,1433,0,0,0,0,0
36,28,31591,1494,0,0,0,0,0
36,28,31082,1448,0,0,0,0,0
36,28,31544,1659,0,0,0,0,0
36,28,31655,1447,0,0,0,0,0
36,28,31137,1436,0,0,0,0,0
36,28,31026,1468,0,0,0,0,0
36,28,31300,1499,0,0,0,0,0
36,28,31610,1558,0,0,0,0,0
36,28,31640,1481,0,0,0,0,0
36,28,31188,1523,0,0,0,0,0
36,28,31360,1487,0,0,0,0,0
36,28,33530,1565,0,0,0,0,0
36,28,31060,1471,0,0,0,0,0
36,28,31493,1521,0,0,0,0,0
37,28,37037,1554,0,0,0,0,0
37,28,32018,1660,0,0,0,0,0
37,28,32124,1450,0,0,0,0,0
37,28,32474,1537,0,0,0,0,0
37,28,31832,1518,0,0,0,0,0
37,28,31804,1496,0,0,0,0,0
37,28,31899,1508,0,0,0,0,0
37,28,31747,1461,0,0,0,0,0
37,28,32023,1476,0,0,0,0,0
37,28,31643,1479,0,0,0,0,0
37,28,31770,1459,0,0,0,0,0
37,28,31879,1483,0,0,0,0,0
37,28,31689,1536,0,0,0,0,0
37,28,31611,1497,0,0,0,0,0
37,28,31877,1463,0,0,0,0,0
37,28,31836,1493,0,0,0,0,0
37,28,31579,1486,0,0,0,0,0
37,28,34764,1499,0,0,0,0,0
37,28,31203,1461,0,0,0,0,0
37,28,31397,1546,0,0,0,0,0
38,28,33145,1549,0,0,0,0,0
38,28,31522,1531,0,0,0,0,0
