Pallet: "pallet_multisig", Extrinsic: "as_multi_threshold_1", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
35,23587,1448,0,0,0,0,0
35,23398,1415,0,0,0,0,0
35,23564,1458,0,0,0,0,0
35,23477,1462,0,0,0,0,0
35,23899,1420,0,0,0,0,0
35,22998,1425,0,0,0,0,0
35,23507,1439,0,0,0,0,0
35,23025,1367,0,0,0,0,0
35,23475,1436,0,0,0,0,0
35,23674,1504,0,0,0,0,0
35,23562,1482,0,0,0,0,0
35,23080,1406,0,0,0,0,0
35,22895,1402,0,0,0,0,0
35,23532,1440,0,0,0,0,0
35,23576,1448,0,0,0,0,0
36,26925,1605,0,0,0,0,0
36,23901,1451,0,0,0,0,0
36,23608,1375,0,0,0,0,0
36,23439,1438,0,0,0,0,0
36,23835,1468,0,0,0,0,0
36,23536,1438,0,0,0,0,0
36,23693,1463,0,0,0,0,0
36,23306,1443,0,0,0,0,0
36,23974,1426,0,0,0,0,0
36,23727,1470,0,0,0,0,0
36,23525,1459,0,0,0,0,0
36,23513,1453,0,0,0,0,0
36,23828,1439,0,0,0,0,0
36,24259,1444,0,0,0,0,0
36,24543,1436,0,0,0,0,0
36,24150,1449,0,0,0,0,0
36,23800,1433,0,0,0,0,0
36,23115,1458,0,0,0,0,0
36,23684,1463,0,0,0,0,0
36,23368,1471,0,0,0,0,0
37,26757,1613,0,0,0,0,0
37,23827,1410,0,0,0,0,0
37,23993,1466,0,0,0,0,0
37,23777,1389,0,0,0,0,0
37,24369,1415,0,0,0,0,0
37,24136,1389,0,0,0,0,0
37,23818,1481,0,0,0,0,0
37,24495,1448,0,0,0,0,0
37,24160,1439,0,0,0,0,0
37,23944,1401,0,0,0,0,0
37,23796,1450,0,0,0,0,0
37,23705,1464,0,0,0,0,0
37,23940,1406,0,0,0,0,0
37,23721,1367,0,0,0,0,0
37,23828,1406,0,0,0,0,0
37,23815,1382,0,0,0,0,0
37,23805,1428,0,0,0,0,0
37,23700,1396,0,0,0,0,0
37,23721,1467,0,0,0,0,0
37,23821,1410,0,0,0,0,0
38,27363,1625,0,0,0,0,0
38,24194,1545,0,0,0,0,0
38,24889,1511,0,0,0,0,0
38,24052,1497,0,0,0,0,0
38,24272,1449,0,0,0,0,0
38,23833,1395,0,0,0,0,0
38,24019,1462,0,0,0,0,0
38,24069,1513,0,0,0,0,0
38,24141,1513,0,0,0,0,0
38,24463,1500,0,0,0,0,0
38,24586,1470,0,0,0,0,0
38,24146,1457,0,0,0,0,0
38,24389,1411,0,0,0,0,0
38,24173,1497,0,0,0,0,0
38,24008,1519,0,0,0,0,0
38,24078,1517,0,0,0,0,0
38,23990,1512,0,0,0,0,0
38,24454,1472,0,0,0,0,0
38,24254,1457,0,0,0,0,0
38,24007,1461,0,0,0,0,0
39,27560,1644,0,0,0,0,0
39,24809,1469,0,0,0,0,0
39,23773,1455,0,0,0,0,0
39,24018,1449,0,0,0,0,0
39,24201,1410,0,0,0,0,0
39,24541,1406,0,0,0,0,0
39,24382,1460,0,0,0,0,0
39,23735,1373,0,0,0,0,0
39,23396,1473,0,0,0,0,0
39,23765,1386,0,0,0,0,0
39,24220,1497,0,0,0,0,0
39,23909,1418,0,0,0,0,0
39,23700,1405,0,0,0,0,0
39,23477,1420,0,0,0,0,0
39,23035,1480,0,0,0,0,0
39,23553,1483,0,0,0,0,0
39,23399,1470,0,0,0,0,0
39,24419,1462,0,0,0,0,0
39,23896,1442,0,0,0,0,0
39,23620,1418,0,0,0,0,0
40,27853,1609,0,0,0,0,0
40,24793,1450,0,0,0,0,0
40,24016,1450,0,0,0,0,0
40,24181,1487,0,0,0,0,0
40,24572,1501,0,0,0,0,0
40,37565,1515,0,0,0,0,0
40,24208,1415,0,0,0,0,0
40,24177,1503,0,0,0,0,0
40,24390,1474,0,0,0,0,0
40,24556,1421,0,0,0,0,0
40,24783,1461,0,0,0,0,0
40,24448,1406,0,0,0,0,0
40,24617,1408,0,0,0,0,0
40,24017,1544,0,0,0,0,0
40,24390,1490,0,0,0,0,0
40,24701,1453,0,0,0,0,0
40,24959,1517,0,0,0,0,0
40,24595,1486,0,0,0,0,0
40,24599,1455,0,0,0,0,0
40,24483,1499,0,0,0,0,0
41,27034,1673,0,0,0,0,0
41,24903,1414,0,0,0,0,0
41,24818,1503,0,0,0,0,0
41,25675,1453,0,0,0,0,0
41,24358,1387,0,0,0,0,0
41,24656,1466,0,0,0,0,0
41,24555,1412,0,0,0,0,0
41,24724,1400,0,0,0,0,0
41,24629,1385,0,0,0,0,0
41,24945,1390,0,0,0,0,0
41,25173,1482,0,0,0,0,0
41,24618,1440,0,0,0,0,0
41,24628,1484,0,0,0,0,0
41,24833,1458,0,0,0,0,0
41,24749,1412,0,0,0,0,0
41,24833,1423,0,0,0,0,0
41,25211,1470,0,0,0,0,0
41,24871,1384,0,0,0,0,0
41,24975,1473,0,0,0,0,0
41,24650,1483,0,0,0,0,0
42,26904,1617,0,0,0,0,0
42,24487,1432,0,0,0,0,0
42,24590,1468,0,0,0,0,0
42,24730,1494,0,0,0,0,0
42,24949,1440,0,0,0,0,0
42,24610,1441,0,0,0,0,0
42,24656,1486,0,0,0,0,0
42,24656,1454,0,0,0,0,0
42,25020,1416,0,0,0,0,0
42,24930,1526,0,0,0,0,0
42,24792,1454,0,0,0,0,0
42,24647,1429,0,0,0,0,0
42,24717,1419,0,0,0,0,0
42,24669,1465,0,0,0,0,0
42,24550,1430,0,0,0,0,0
42,24837,1485,0,0,0,0,0
42,24670,1425,0,0,0,0,0
42,24362,1493,0,0,0,0,0
42,24456,1465,0,0,0,0,0
42,25007,1463,0,0,0,0,0
43,54134,1615,0,0,0,0,0
43,25397,1452,0,0,0,0,0
43,25333,1488,0,0,0,0,0
43,25628,1469,0,0,0,0,0
43,25003,1408,0,0,0,0,0
43,25328,1444,0,0,0,0,0
43,26536,1510,0,0,0,0,0
43,25132,1516,0,0,0,0,0
43,24761,1464,0,0,0,0,0
43,25438,1418,0,0,0,0,0
43,25411,1437,0,0,0,0,0
43,25196,1427,0,0,0,0,0
43,51617,1472,0,0,0,0,0
43,25521,1460,0,0,0,0,0
43,24924,1489,0,0,0,0,0
43,24732,1433,0,0,0,0,0
43,25745,1464,0,0,0,0,0
43,24981,1384,0,0,0,0,0
43,25320,1484,0,0,0,0,0
43,25196,1428,0,0,0,0,0
44,28933,1930,0,0,0,0,0
44,25865,1449,0,0,0,0,0
44,25657,1504,0,0,0,0,0
44,25801,1445,0,0,0,0,0
44,26303,1504,0,0,0,0,0
44,25644,1417,0,0,0,0,0
44,25909,1448,0,0,0,0,0
44,25916,1496,0,0,0,0,0
44,25357,1411,0,0,0,0,0
44,25738,1511,0,0,0,0,0
44,26301,1504,0,0,0,0,0
44,25794,1507,0,0,0,0,0
44,26081,1447,0,0,0,0,0
44,25288,1444,0,0,0,0,0
44,25595,1411,0,0,0,0,0
44,25622,1452,0,0,0,0,0
44,26033,1491,0,0,0,0,0
44,25856,1473,0,0,0,0,0
44,26071,1461,0,0,0,0,0
44,26000,1446,0,0,0,0,0
45,28262,1679,0,0,0,0,0
45,31732,1475,0,0,0,0,0
45,25517,1426,0,0,0,0,0
45,25215,1427,0,0,0,0,0
45,25331,1446,0,0,0,0,0
45,25385,1395,0,0,0,0,0
45,25228,1418,0,0,0,0,0
45,25710,1495,0,0,0,0,0
45,25592,1390,0,0,0,0,0
45,24963,1389,0,0,0,0,0
45,25588,1432,0,0,0,0,0
45,25398,1410,0,0,0,0,0
45,25504,1494,0,0,0,0,0
45,25653,1471,0,0,0,0,0
45,25256,1447,0,0,0,0,0
45,25305,1428,0,0,0,0,0
45,25071,1480,0,0,0,0,0
45,25254,1464,0,0,0,0,0
45,25351,1460,0,0,0,0,0
45,25595,1501,0,0,0,0,0
46,28883,1609,0,0,0,0,0
46,25728,1481,0,0,0,0,0
46,25462,1498,0,0,0,0,0
46,25645,1566,0,0,0,0,0
46,25716,1478,0,0,0,0,0
46,25822,1425,0,0,0,0,0
46,25628,1456,0,0,0,0,0
46,25594,1423,0,0,0,0,0
46,25395,1486,0,0,0,0,0
46,25958,1554,0,0,0,0,0
46,25274,1470,0,0,0,0,0
46,25316,1509,0,0,0,0,0
46,25339,1433,0,0,0,0,0
46,25397,1451,0,0,0,0,0
46,25456,1504,0,0,0,0,0
46,25249,1489,0,0,0,0,0
46,25645,1492,0,0,0,0,0
46,25650,1499,0,0,0,0,0
46,25895,1425,0,0,0,0,0
46,25543,1472,0,0,0,0,0
47,28662,1612,0,0,0,0,0
47,25918,1462,0,0,0,0,0
47,25754,1481,0,0,0,0,0
47,25698,1468,0,0,0,0,0
47,25244,1443,0,0,0,0,0
47,25226,1448,0,0,0,0,0
47,25322,1526,0,0,0,0,0
47,25424,1386,0,0,0,0,0
47,25649,1469,0,0,0,0,0
47,25571,1416,0,0,0,0,0
47,25307,1498,0,0,0,0,0
47,25742,1492,0,0,0,0,0
47,25288,1460,0,0,0,0,0
47,25940,1472,0,0,0,0,0
47,25722,1432,0,0,0,0,0
47,25418,1415,0,0,0,0,0
47,25704,1445,0,0,0,0,0
47,25664,1476,0,0,0,0,0
47,25208,1427,0,0,0,0,0
47,24989,1489,0,0,0,0,0
48,29078,1762,0,0,0,0,0
48,25884,1536,0,0,0,0,0
48,25603,1503,0,0,0,0,0
48,25799,1466,0,0,0,0,0
48,25837,1480,0,0,0,0,0
48,25881,1477,0,0,0,0,0
48,26350,1537,0,0,0,0,0
48,25811,1558,0,0,0,0,0
48,25984,1480,0,0,0,0,0
48,26303,1458,0,0,0,0,0
48,25430,1531,0,0,0,0,0
48,25817,1499,0,0,0,0,0
48,25806,1442,0,0,0,0,0
48,25628,1505,0,0,0,0,0
48,25954,1461,0,0,0,0,0
48,25570,1438,0,0,0,0,0
48,25740,1486,0,0,0,0,0
48,25944,1459,0,0,0,0,0
48,26177,1500,0,0,0,0,0
48,25267,1479,0,0,0,0,0
49,29273,1613,0,0,0,0,0
49,26256,1506,0,0,0,0,0
49,25868,1479,0,0,0,0,0
49,26216,1427,0,0,0,0,0
49,26152,1449,0,0,0,0,0
49,25729,1447,0,0,0,0,0
49,25915,1571,0,0,0,0,0
49,30578,1507,0,0,0,0,0
49,25932,1449,0,0,0,0,0
49,26025,1410,0,0,0,0,0
49,26021,1491,0,0,0,0,0
49,25686,1458,0,0,0,0,0
49,25962,1523,0,0,0,0,0
49,25768,1494,0,0,0,0,0
49,26125,1467,0,0,0,0,0
49,25900,1419,0,0,0,0,0
49,25739,1437,0,0,0,0,0
49,26466,1508,0,0,0,0,0
49,26059,1450,0,0,0,0,0
49,25695,1474,0,0,0,0,0
50,29495,1645,0,0,0,0,0
50,26709,1453,0,0,0,0,0
50,25945,1448,0,0,0,0,0
50,25709,1486,0,0,0,0,0
50,26356,1459,0,0,0,0,0
50,25789,1442,0,0,0,0,0
50,25983,1493,0,0,0,0,0
50,26104,1416,0,0,0,0,0
50,25995,1379,0,0,0,0,0
50,26468,1458,0,0,0,0,0
50,25791,1495,0,0,0,0,0
50,26135,1580,0,0,0,0,0
50,26338,1486,0,0,0,0,0
50,25949,1462,0,0,0,0,0
50,26204,1472,0,0,0,0,0
50,26058,1459,0,0,0,0,0
50,26092,1438,0,0,0,0,0
50,26464,1438,0,0,0,0,0
50,26081,1387,0,0,0,0,0
50,26242,1422,0,0,0,0,0
51,29598,1709,0,0,0,0,0
51,26852,1494,0,0,0,0,0
51,30427,1518,0,0,0,0,0
51,26240,1417,0,0,0,0,0
51,26118,1444,0,0,0,0,0
51,26372,1521,0,0,0,0,0
51,26372,1430,0,0,0,0,0
51,26329,1441,0,0,0,0,0
51,26678,1489,0,0,0,0,0
51,26558,1428,0,0,0,0,0
51,25927,1448,0,0,0,0,0
51,26102,1437,0,0,0,0,0
51,26325,1443,0,0,0,0,0
51,26088,1462,0,0,0,0,0
51,25843,1485,0,0,0,0,0
51,39979,1446,0,0,0,0,0
51,26159,1508,0,0,0,0,0
51,26085,1462,0,0,0,0,0
51,26333,1466,0,0,0,0,0
51,26249,1506,0,0,0,0,0
52,29721,1592,0,0,0,0,0
52,26440,1444,0,0,0,0,0
52,26579,1486,0,0,0,0,0
52,25826,1587,0,0,0,0,0
52,25410,1408,0,0,0,0,0
52,25419,1426,0,0,0,0,0
52,25646,1441,0,0,0,0,0
52,25553,1395,0,0,0,0,0
52,25412,1479,0,0,0,0,0
52,25505,1423,0,0,0,0,0
52,26347,1438,0,0,0,0,0
52,26162,1531,0,0,0,0,0
52,25743,1485,0,0,0,0,0
52,25278,1483,0,0,0,0,0
52,25603,1400,0,0,0,0,0
52,25389,1450,0,0,0,0,0
52,25750,1472,0,0,0,0,0
52,25777,1437,0,0,0,0,0
52,25830,1403,0,0,0,0,0
52,25315,1500,0,0,0,0,0
53,29406,1658,0,0,0,0,0
53,27006,1514,0,0,0,0,0
53,26704,1430,0,0,0,0,0
53,26373,1503,0,0,0,0,0
53,26447,1574,0,0,0,0,0
53,26383,1527,0,0,0,0,0
53,30437,1588,0,0,0,0,0
53,26516,1518,0,0,0,0,0
53,26593,1477,0,0,0,0,0
53,26218,1500,0,0,0,0,0
53,26129,2217,0,0,0,0,0
53,26610,1472,0,0,0,0,0
53,26441,1489,0,0,0,0,0
53,26398,1490,0,0,0,0,0
53,26345,1508,0,0,0,0,0
53,26386,1426,0,0,0,0,0
53,26161,1444,0,0,0,0,0
53,26168,1522,0,0,0,0,0
53,25984,1472,0,0,0,0,0
53,26614,1455,0,0,0,0,0
54,29832,1651,0,0,0,0,0
54,26681,1439,0,0,0,0,0
54,26873,1464,0,0,0,0,0
54,26699,1479,0,0,0,0,0
54,27123,1480,0,0,0,0,0
54,26973,1436,0,0,0,0,0
54,26783,1499,0,0,0,0,0
54,26688,1444,0,0,0,0,0
54,26873,1463,0,0,0,0,0
54,26986,1421,0,0,0,0,0
54,26185,1436,0,0,0,0,0
54,26798,1448,0,0,0,0,0
54,26867,1435,0,0,0,0,0
54,26528,1457,0,0,0,0,0
54,26749,1479,0,0,0,0,0
54,27021,1418,0,0,0,0,0
54,26273,1386,0,0,0,0,0
54,26280,1429,0,0,0,0,0
54,26440,1389,0,0,0,0,0
54,26196,1478,0,0,0,0,0
55,30139,1597,0,0,0,0,0
55,27370,1437,0,0,0,0,0
55,27056,1435,0,0,0,0,0
55,26770,1436,0,0,0,0,0
55,26392,1456,0,0,0,0,0
55,26725,1479,0,0,0,0,0
55,27298,1550,0,0,0,0,0
55,26697,1500,0,0,0,0,0
55,27332,1441,0,0,0,0,0
55,27286,1436,0,0,0,0,0
55,27148,1500,0,0,0,0,0
55,27178,1501,0,0,0,0,0
55,26992,1485,0,0,0,0,0
55,26881,1488,0,0,0,0,0
55,27028,1436,0,0,0,0,0
55,26904,1515,0,0,0,0,0
55,26913,1520,0,0,0,0,0
55,26581,1474,0,0,0,0,0
55,26652,1473,0,0,0,0,0
55,27112,1405,0,0,0,0,0
56,30298,1659,0,0,0,0,0
56,27038,1532,0,0,0,0,0
56,27242,1506,0,0,0,0,0
56,26515,1442,0,0,0,0,0
56,26864,1449,0,0,0,0,0
56,26872,1492,0,0,0,0,0
56,27117,1397,0,0,0,0,0
56,27497,1489,0,0,0,0,0
56,27437,1403,0,0,0,0,0
56,27275,1501,0,0,0,0,0
56,27088,1428,0,0,0,0,0
56,26550,1451,0,0,0,0,0
56,27107,1474,0,0,0,0,0
56,27122,1413,0,0,0,0,0
56,26522,1385,0,0,0,0,0
56,26649,1436,0,0,0,0,0
56,26423,1398,0,0,0,0,0
56,26930,1483,0,0,0,0,0
56,26773,1444,0,0,0,0,0
56,27618,1526,0,0,0,0,0
57,29992,1645,0,0,0,0,0
57,27351,1382,0,0,0,0,0
57,27388,1433,0,0,0,0,0
57,27786,1479,0,0,0,0,0
57,27460,1452,0,0,0,0,0
57,27033,1461,0,0,0,0,0
57,27096,1480,0,0,0,0,0
57,27239,1408,0,0,0,0,0
57,27471,1552,0,0,0,0,0
57,27385,1430,0,0,0,0,0
57,26919,1448,0,0,0,0,0
57,27628,1465,0,0,0,0,0
57,27381,1537,0,0,0,0,0
57,27212,1521,0,0,0,0,0
57,27539,1471,0,0,0,0,0
57,27126,1504,0,0,0,0,0
57,27185,1434,0,0,0,0,0
57,50190,1500,0,0,0,0,0
57,27246,1527,0,0,0,0,0
57,27283,1492,0,0,0,0,0
58,29718,1683,0,0,0,0,0
58,27191,1524,0,0,0,0,0
58,27125,1411,0,0,0,0,0
58,27195,1482,0,0,0,0,0
58,26996,1432,0,0,0,0,0
58,26928,1457,0,0,0,0,0
58,26942,1420,0,0,0,0,0
58,26806,1440,0,0,0,0,0
58,27201,1472,0,0,0,0,0
58,27248,1389,0,0,0,0,0
58,27448,1451,0,0,0,0,0
58,27332,1403,0,0,0,0,0
58,26883,1428,0,0,0,0,0
58,27546,1504,0,0,0,0,0
58,26962,1490,0,0,0,0,0
58,26956,1459,0,0,0,0,0
58,26798,1441,0,0,0,0,0
58,27164,1596,0,0,0,0,0
58,26926,1435,0,0,0,0,0
58,26813,1475,0,0,0,0,0
59,30809,1645,0,0,0,0,0
59,27602,1435,0,0,0,0,0
59,27340,1509,0,0,0,0,0
59,27654,1458,0,0,0,0,0
59,27326,1421,0,0,0,0,0
59,27610,1437,0,0,0,0,0
59,27617,1496,0,0,0,0,0
59,40843,1470,0,0,0,0,0
59,27471,1437,0,0,0,0,0
59,27329,1435,0,0,0,0,0
59,27087,1462,0,0,0,0,0
59,27360,1417,0,0,0,0,0
59,27573,1477,0,0,0,0,0
59,40411,1429,0,0,0,0,0
59,27316,1435,0,0,0,0,0
59,27225,1375,0,0,0,0,0
59,27490,1473,0,0,0,0,0
59,27436,1490,0,0,0,0,0
59,27454,1462,0,0,0,0,0
59,27177,1396,0,0,0,0,0
60,29645,1703,0,0,0,0,0
60,26570,1433,0,0,0,0,0
60,26635,1509,0,0,0,0,0
60,26786,1461,0,0,0,0,0
60,26755,1426,0,0,0,0,0
60,26719,1363,0,0,0,0,0
60,27382,1477,0,0,0,0,0
60,26374,1451,0,0,0,0,0
60,27032,1458,0,0,0,0,0
60,26896,1413,0,0,0,0,0
60,26509,1413,0,0,0,0,0
60,26348,1475,0,0,0,0,0
60,26827,1499,0,0,0,0,0
60,26645,1369,0,0,0,0,0
60,26454,1455,0,0,0,0,0
60,26881,1467,0,0,0,0,0
60,27117,1450,0,0,0,0,0
60,26614,1448,0,0,0,0,0
60,26571,1407,0,0,0,0,0
60,26774,1453,0,0,0,0,0
61,31036,1538,0,0,0,0,0
61,27734,1427,0,0,0,0,0
61,27775,1416,0,0,0,0,0
61,27879,1385,0,0,0,0,0
61,27597,1433,0,0,0,0,0
61,27563,1449,0,0,0,0,0
61,27281,1382,0,0,0,0,0
61,27103,1432,0,0,0,0,0
61,27668,1372,0,0,0,0,0
61,27750,1328,0,0,0,0,0
61,27289,1461,0,0,0,0,0
61,27666,1442,0,0,0,0,0
61,27137,1409,0,0,0,0,0
61,27583,1434,0,0,0,0,0
61,41079,1429,0,0,0,0,0
61,27531,1380,0,0,0,0,0
61,27449,1389,0,0,0,0,0
61,28359,1434,0,0,0,0,0
61,28039,1516,0,0,0,0,0
61,27612,1387,0,0,0,0,0
62,30103,1676,0,0,0,0,0
62,27105,1483,0,0,0,0,0
62,27610,1469,0,0,0,0,0
62,27603,1522,0,0,0,0,0
62,27443,1459,0,0,0,0,0
62,27444,1511,0,0,0,0,0
62,27476,1411,0,0,0,0,0
62,27452,1463,0,0,0,0,0
62,27374,1448,0,0,0,0,0
62,27294,1461,0,0,0,0,0
62,27530,1466,0,0,0,0,0
62,27684,1475,0,0,0,0,0
62,27919,1487,0,0,0,0,0
62,27336,1439,0,0,0,0,0
62,27514,1456,0,0,0,0,0
62,27728,1440,0,0,0,0,0
62,27183,1420,0,0,0,0,0
62,27386,1434,0,0,0,0,0
62,27606,1374,0,0,0,0,0
62,27451,1370,0,0,0,0,0
63,31007,1713,0,0,0,0,0
63,28491,1490,0,0,0,0,0
63,28130,1450,0,0,0,0,0
63,28279,1481,0,0,0,0,0
63,28373,1462,0,0,0,0,0
63,28277,1521,0,0,0,0,0
63,28244,1530,0,0,0,0,0
63,28342,1483,0,0,0,0,0
63,28365,1462,0,0,0,0,0
63,28181,1525,0,0,0,0,0
63,28143,1440,0,0,0,0,0
63,28405,1461,0,0,0,0,0
63,28247,1461,0,0,0,0,0
63,27920,1423,0,0,0,0,0
63,28484,1436,0,0,0,0,0
63,28282,1479,0,0,0,0,0
63,28002,1479,0,0,0,0,0
63,28387,1468,0,0,0,0,0
63,28124,1473,0,0,0,0,0
63,28554,1494,0,0,0,0,0
64,31286,1588,0,0,0,0,0
64,28442,1508,0,0,0,0,0
64,28107,1404,0,0,0,0,0
64,28392,1486,0,0,0,0,0
64,27919,1452,0,0,0,0,0
64,28194,1460,0,0,0,0,0
64,28346,1490,0,0,0,0,0
64,28358,1482,0,0,0,0,0
64,41539,1444,0,0,0,0,0
64,28251,1417,0,0,0,0,0
64,28657,1464,0,0,0,0,0
64,28201,1430,0,0,0,0,0
64,28138,1464,0,0,0,0,0
64,28036,1464,0,0,0,0,0
64,28157,1484,0,0,0,0,0
64,28376,1480,0,0,0,0,0
64,28099,1458,0,0,0,0,0
64,30376,1440,0,0,0,0,0
64,28760,1485,0,0,0,0,0
64,28059,1496,0,0,0,0,0
65,29688,1602,0,0,0,0,0
65,28114,1448,0,0,0,0,0
65,28169,1496,0,0,0,0,0
65,28508,1475,0,0,0,0,0
65,28574,1484,0,0,0,0,0
65,27909,1343,0,0,0,0,0
65,28210,1382,0,0,0,0,0
65,28629,1407,0,0,0,0,0
65,28462,1481,0,0,0,0,0
65,28452,1432,0,0,0,0,0
65,28474,1454,0,0,0,0,0
65,28186,1465,0,0,0,0,0
65,28726,1438,0,0,0,0,0
65,28250,1502,0,0,0,0,0
65,28174,1399,0,0,0,0,0
65,28602,1380,0,0,0,0,0
65,28572,1381,0,0,0,0,0
65,28835,1458,0,0,0,0,0
65,28800,1477,0,0,0,0,0
65,28267,1422,0,0,0,0,0
66,33052,1651,0,0,0,0,0
66,29029,1486,0,0,0,0,0
66,28921,1543,0,0,0,0,0
66,29098,1523,0,0,0,0,0
66,28536,1443,0,0,0,0,0
66,29206,1436,0,0,0,0,0
66,28627,1448,0,0,0,0,0
66,28645,1417,0,0,0,0,0
66,28582,1453,0,0,0,0,0
66,28745,1506,0,0,0,0,0
66,28444,1483,0,0,0,0,0
66,28571,1455,0,0,0,0,0
66,28548,1427,0,0,0,0,0
66,28922,1445,0,0,0,0,0
66,28566,1473,0,0,0,0,0
66,28320,1464,0,0,0,0,0
66,28904,1488,0,0,0,0,0
66,28573,1500,0,0,0,0,0
66,28597,1459,0,0,0,0,0
66,28765,1493,0,0,0,0,0
67,32011,1964,0,0,0,0,0
67,29053,1444,0,0,0,0,0
67,28688,1405,0,0,0,0,0
67,28572,1439,0,0,0,0,0
67,28518,1571,0,0,0,0,0
67,28583,1386,0,0,0,0,0
67,28536,1438,0,0,0,0,0
67,28577,1447,0,0,0,0,0
67,28575,1455,0,0,0,0,0
67,28913,1480,0,0,0,0,0
67,28421,1434,0,0,0,0,0
67,28614,1442,0,0,0,0,0
67,28998,1475,0,0,0,0,0
67,29118,1451,0,0,0,0,0
67,28618,1433,0,0,0,0,0
67,28404,1426,0,0,0,0,0
67,28654,1507,0,0,0,0,0
67,28651,1397,0,0,0,0,0
67,28750,1491,0,0,0,0,0
67,28873,1458,0,0,0,0,0
68,32751,1565,0,0,0,0,0
68,29314,1431,0,0,0,0,0
68,29276,1459,0,0,0,0,0
68,28708,1420,0,0,0,0,0
68,29348,1436,0,0,0,0,0
68,29106,1519,0,0,0,0,0
68,28878,1389,0,0,0,0,0
68,29006,1445,0,0,0,0,0
68,28797,1500,0,0,0,0,0
68,29465,1395,0,0,0,0,0
68,28960,1419,0,0,0,0,0
68,28806,1475,0,0,0,0,0
68,29150,1373,0,0,0,0,0
68,29415,1470,0,0,0,0,0
68,34837,1442,0,0,0,0,0
68,29036,1452,0,0,0,0,0
68,29343,1465,0,0,0,0,0
68,29207,1486,0,0,0,0,0
68,29428,1389,0,0,0,0,0
68,28828,1419,0,0,0,0,0
69,32740,1640,0,0,0,0,0
69,29450,1429,0,0,0,0,0
69,29038,1440,0,0,0,0,0
69,28090,1431,0,0,0,0,0
69,27870,1409,0,0,0,0,0
69,28898,1415,0,0,0,0,0
69,29061,1401,0,0,0,0,0
69,28732,1449,0,0,0,0,0
69,28708,1460,0,0,0,0,0
69,29033,1392,0,0,0,0,0
69,28911,1431,0,0,0,0,0
69,28660,1395,0,0,0,0,0
69,29069,1464,0,0,0,0,0
69,27869,1414,0,0,0,0,0
69,27808,1447,0,0,0,0,0
69,27940,1407,0,0,0,0,0
69,27430,1494,0,0,0,0,0
69,27784,1426,0,0,0,0,0
69,28721,1410,0,0,0,0,0
69,29171,1391,0,0,0,0,0
70,32606,1713,0,0,0,0,0
70,29246,1427,0,0,0,0,0
70,29583,1461,0,0,0,0,0
70,29366,1420,0,0,0,0,0
70,28666,1427,0,0,0,0,0
70,28785,1382,0,0,0,0,0
70,29383,1490,0,0,0,0,0
70,29062,1402,0,0,0,0,0
70,29181,1428,0,0,0,0,0
70,29109,1425,0,0,0,0,0
70,32314,1436,0,0,0,0,0
70,29173,1420,0,0,0,0,0
70,29345,1435,0,0,0,0,0
70,29120,1443,0,0,0,0,0
70,29017,1402,0,0,0,0,0
70,29115,1454,0,0,0,0,0
70,29431,1436,0,0,0,0,0
70,29053,1401,0,0,0,0,0
70,29052,1416,0,0,0,0,0
70,29037,1461,0,0,0,0,0
71,32401,1667,0,0,0,0,0
71,29282,1498,0,0,0,0,0
71,29711,1511,0,0,0,0,0
71,29448,1479,0,0,0,0,0
71,30099,1481,0,0,0,0,0
71,29279,1470,0,0,0,0,0
71,30058,1456,0,0,0,0,0
71,29669,1455,0,0,0,0,0
71,42714,1533,0,0,0,0,0
71,29251,1491,0,0,0,0,0
71,29135,1498,0,0,0,0,0
71,29018,1550,0,0,0,0,0
71,28831,1521,0,0,0,0,0
71,29044,1550,0,0,0,0,0
71,28766,1486,0,0,0,0,0
71,28570,1476,0,0,0,0,0
71,28991,1478,0,0,0,0,0
71,29419,1505,0,0,0,0,0
71,29244,1444,0,0,0,0,0
71,29044,1499,0,0,0,0,0
72,33497,1586,0,0,0,0,0
72,29535,1442,0,0,0,0,0
72,28413,1499,0,0,0,0,0
72,28315,1500,0,0,0,0,0
72,28043,1478,0,0,0,0,0
72,27697,1463,0,0,0,0,0
72,28473,1500,0,0,0,0,0
72,28160,1485,0,0,0,0,0
72,28212,1457,0,0,0,0,0
72,28214,1454,0,0,0,0,0
72,28750,1461,0,0,0,0,0
72,28340,1456,0,0,0,0,0
72,27710,1432,0,0,0,0,0
72,28347,1459,0,0,0,0,0
72,28422,1480,0,0,0,0,0
72,28354,1437,0,0,0,0,0
72,28602,1473,0,0,0,0,0
72,27858,1459,0,0,0,0,0
72,31296,1450,0,0,0,0,0
72,28228,1452,0,0,0,0,0
73,32692,1630,0,0,0,0,0
73,29626,1466,0,0,0,0,0
73,29190,1462,0,0,0,0,0
73,29943,1502,0,0,0,0,0
73,30007,1491,0,0,0,0,0
73,29516,1478,0,0,0,0,0
73,29521,1436,0,0,0,0,0
73,29937,1474,0,0,0,0,0
73,29294,1407,0,0,0,0,0
73,29223,1425,0,0,0,0,0
73,29679,1419,0,0,0,0,0
73,43223,1464,0,0,0,0,0
73,28963,1452,0,0,0,0,0
73,29287,1497,0,0,0,0,0
73,29555,1422,0,0,0,0,0
73,29740,1619,0,0,0,0,0
