Pallet: "pallet_membership", Extrinsic: "add_member", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
16,1583,1119,0,0,0,0,0
16,1530,1139,0,0,0,0,0
16,1481,1119,0,0,0,0,0
16,1579,1148,0,0,0,0,0
16,1564,1097,0,0,0,0,0
16,1552,1113,0,0,0,0,0
16,1503,1065,0,0,0,0,0
16,1469,1171,0,0,0,0,0
16,1539,1087,0,0,0,0,0
16,1406,1131,0,0,0,0,0
16,1473,1130,0,0,0,0,0
16,1521,1119,0,0,0,0,0
16,1554,1048,0,0,0,0,0
17,1894,1264,0,0,0,0,0
17,1616,1178,0,0,0,0,0
17,1591,1102,0,0,0,0,0
17,1537,1150,0,0,0,0,0
17,1520,1127,0,0,0,0,0
17,1600,1115,0,0,0,0,0
17,1561,1081,0,0,0,0,0
17,1623,1149,0,0,0,0,0
17,1539,1117,0,0,0,0,0
17,1522,1060,0,0,0,0,0
17,1481,1055,0,0,0,0,0
17,1505,1108,0,0,0,0,0
17,1473,1093,0,0,0,0,0
17,1538,1105,0,0,0,0,0
17,1547,1093,0,0,0,0,0
17,1475,1105,0,0,0,0,0
17,1454,1135,0,0,0,0,0
17,1543,1103,0,0,0,0,0
17,1530,1088,0,0,0,0,0
17,1556,1108,0,0,0,0,0
18,1848,1247,0,0,0,0,0
18,1702,1075,0,0,0,0,0
18,1573,1134,0,0,0,0,0
18,1552,1070,0,0,0,0,0
18,1515,1089,0,0,0,0,0
18,1564,1063,0,0,0,0,0
18,1569,1075,0,0,0,0,0
18,1544,1130,0,0,0,0,0
18,1592,1097,0,0,0,0,0
18,1600,1071,0,0,0,0,0
18,1572,1066,0,0,0,0,0
18,1582,1067,0,0,0,0,0
18,1579,1092,0,0,0,0,0
18,1510,1087,0,0,0,0,0
18,1566,1102,0,0,0,0,0
18,1533,1146,0,0,0,0,0
18,1531,1084,0,0,0,0,0
18,1629,1098,0,0,0,0,0
18,1604,1094,0,0,0,0,0
18,1578,1107,0,0,0,0,0
19,1850,1257,0,0,0,0,0
19,1615,1152,0,0,0,0,0
19,1620,1127,0,0,0,0,0
19,1616,1123,0,0,0,0,0
19,1602,1146,0,0,0,0,0
19,1573,1100,0,0,0,0,0
19,1544,1088,0,0,0,0,0
19,1568,1055,0,0,0,0,0
19,1579,1070,0,0,0,0,0
19,1546,1090,0,0,0,0,0
19,1578,1099,0,0,0,0,0
19,1515,1062,0,0,0,0,0
19,1500,1091,0,0,0,0,0
19,1499,1105,0,0,0,0,0
19,1543,1117,0,0,0,0,0
19,1552,1048,0,0,0,0,0
19,1537,1068,0,0,0,0,0
19,1567,1090,0,0,0,0,0
19,1544,1112,0,0,0,0,0
19,1491,1101,0,0,0,0,0
20,1977,1299,0,0,0,0,0
20,1812,1123,0,0,0,0,0
20,1598,1124,0,0,0,0,0
20,1676,1129,0,0,0,0,0
20,1615,1142,0,0,0,0,0
20,1554,1106,0,0,0,0,0
20,1614,1138,0,0,0,0,0
20,1594,1109,0,0,0,0,0
20,1613,1099,0,0,0,0,0
20,1592,1138,0,0,0,0,0
20,1566,1157,0,0,0,0,0
20,1600,1107,0,0,0,0,0
20,1516,1100,0,0,0,0,0
20,1587,1078,0,0,0,0,0
20,1571,1112,0,0,0,0,0
20,1467,1100,0,0,0,0,0
20,1565,1130,0,0,0,0,0
20,1738,1145,0,0,0,0,0
20,1564,1047,0,0,0,0,0
20,1601,1069,0,0,0,0,0
21,1873,1237,0,0,0,0,0
21,1627,1173,0,0,0,0,0
21,1619,1166,0,0,0,0,0
21,1680,1091,0,0,0,0,0
21,1690,1071,0,0,0,0,0
21,1606,1137,0,0,0,0,0
21,1461,1117,0,0,0,0,0
21,1556,1087,0,0,0,0,0
21,1536,1098,0,0,0,0,0
21,1498,1075,0,0,0,0,0
21,1529,1103,0,0,0,0,0
21,1528,1147,0,0,0,0,0
21,1527,1112,0,0,0,0,0
21,1576,1135,0,0,0,0,0
21,1665,1129,0,0,0,0,0
21,1546,1079,0,0,0,0,0
21,1560,1823,0,0,0,0,0
21,1601,1146,0,0,0,0,0
21,1522,1078,0,0,0,0,0
21,1504,1085,0,0,0,0,0
22,1808,1324,0,0,0,0,0
22,1665,1118,0,0,0,0,0
22,1658,1122,0,0,0,0,0
22,1625,1138,0,0,0,0,0
22,1605,1090,0,0,0,0,0
22,1493,1102,0,0,0,0,0
22,1509,1127,0,0,0,0,0
22,1494,1085,0,0,0,0,0
22,1498,1068,0,0,0,0,0
22,1834,1167,0,0,0,0,0
22,1562,1062,0,0,0,0,0
22,1581,1085,0,0,0,0,0
22,1612,1131,0,0,0,0,0
22,1589,1082,0,0,0,0,0
22,1764,1060,0,0,0,0,0
22,1531,1041,0,0,0,0,0
22,1575,1116,0,0,0,0,0
22,1572,1103,0,0,0,0,0
22,1534,1101,0,0,0,0,0
22,1488,1089,0,0,0,0,0
23,1948,1276,0,0,0,0,0
23,1605,1159,0,0,0,0,0
23,1745,1227,0,0,0,0,0
23,1685,1133,0,0,0,0,0
23,1609,1085,0,0,0,0,0
23,1625,1099,0,0,0,0,0
23,1594,1079,0,0,0,0,0
23,1564,1128,0,0,0,0,0
23,1542,1149,0,0,0,0,0
23,1568,1101,0,0,0,0,0
23,1505,1118,0,0,0,0,0
23,1491,1114,0,0,0,0,0
23,1513,1051,0,0,0,0,0
23,1542,1073,0,0,0,0,0
23,1666,1083,0,0,0,0,0
23,1565,1078,0,0,0,0,0
23,1566,1109,0,0,0,0,0
23,1532,1119,0,0,0,0,0
23,1534,1102,0,0,0,0,0
23,1559,1089,0,0,0,0,0
24,1976,1314,0,0,0,0,0
24,1718,1188,0,0,0,0,0
24,1578,1110,0,0,0,0,0
24,1764,1152,0,0,0,0,0
24,1573,1137,0,0,0,0,0
24,1501,1149,0,0,0,0,0
24,1495,1157,0,0,0,0,0
24,1514,1142,0,0,0,0,0
24,1547,1167,0,0,0,0,0
24,1516,1118,0,0,0,0,0
24,1474,1142,0,0,0,0,0
24,1476,1103,0,0,0,0,0
24,1649,1164,0,0,0,0,0
24,1487,1129,0,0,0,0,0
24,1521,1110,0,0,0,0,0
24,1540,1113,0,0,0,0,0
24,1498,1102,0,0,0,0,0
24,1469,1127,0,0,0,0,0
24,1453,1120,0,0,0,0,0
24,1542,1140,0,0,0,0,0
25,1703,1294,0,0,0,0,0
25,1685,1190,0,0,0,0,0
25,1571,1201,0,0,0,0,0
25,1548,1103,0,0,0,0,0
25,1544,1111,0,0,0,0,0
25,1557,1130,0,0,0,0,0
25,1501,1101,0,0,0,0,0
25,1547,1104,0,0,0,0,0
25,1494,1083,0,0,0,0,0
25,1467,1134,0,0,0,0,0
25,1530,1106,0,0,0,0,0
25,1625,1065,0,0,0,0,0
25,1669,1106,0,0,0,0,0
25,1481,1102,0,0,0,0,0
25,1514,1090,0,0,0,0,0
25,1516,1134,0,0,0,0,0
25,1513,1119,0,0,0,0,0
25,1617,1130,0,0,0,0,0
25,1515,1145,0,0,0,0,0
25,1571,1127,0,0,0,0,0
26,1806,1380,0,0,0,0,0
26,1672,1120,0,0,0,0,0
26,1611,1130,0,0,0,0,0
26,1607,1111,0,0,0,0,0
26,1617,1133,0,0,0,0,0
26,1531,1069,0,0,0,0,0
26,1669,1145,0,0,0,0,0
26,1505,1155,0,0,0,0,0
26,1581,1173,0,0,0,0,0
26,1475,1133,0,0,0,0,0
26,1466,1095,0,0,0,0,0
26,1501,1140,0,0,0,0,0
26,1524,1164,0,0,0,0,0
26,1508,1137,0,0,0,0,0
26,1576,1131,0,0,0,0,0
26,1459,1116,0,0,0,0,0
26,1579,1132,0,0,0,0,0
26,1462,1151,0,0,0,0,0
26,1554,1176,0,0,0,0,0
26,1558,1170,0,0,0,0,0
27,1866,1350,0,0,0,0,0
27,1626,1163,0,0,0,0,0
27,1546,1155,0,0,0,0,0
27,1610,1080,0,0,0,0,0
27,1512,1081,0,0,0,0,0
27,1543,1102,0,0,0,0,0
27,1605,1082,0,0,0,0,0
27,1471,1070,0,0,0,0,0
27,1531,1111,0,0,0,0,0
27,1488,1097,0,0,0,0,0
27,1502,1147,0,0,0,0,0
27,1581,1112,0,0,0,0,0
27,1508,1083,0,0,0,0,0
27,1555,1085,0,0,0,0,0
27,1559,1102,0,0,0,0,0
27,1524,1090,0,0,0,0,0
27,1512,1080,0,0,0,0,0
27,1559,1142,0,0,0,0,0
27,1576,1113,0,0,0,0,0
27,1524,1098,0,0,0,0,0
28,1886,1329,0,0,0,0,0
28,1667,1125,0,0,0,0,0
28,1589,1136,0,0,0,0,0
28,1636,1088,0,0,0,0,0
28,1606,1099,0,0,0,0,0
28,1550,1114,0,0,0,0,0
28,1625,1118,0,0,0,0,0
28,1630,1111,0,0,0,0,0
28,1782,1154,0,0,0,0,0
28,1633,1152,0,0,0,0,0
28,1620,1122,0,0,0,0,0
28,1552,1102,0,0,0,0,0
28,1601,1080,0,0,0,0,0
28,1542,1089,0,0,0,0,0
28,1549,1167,0,0,0,0,0
28,1527,1120,0,0,0,0,0
28,1535,1081,0,0,0,0,0
28,1834,1114,0,0,0,0,0
28,1613,1140,0,0,0,0,0
28,1524,1078,0,0,0,0,0
29,1885,1299,0,0,0,0,0
29,1683,1130,0,0,0,0,0
29,1551,1142,0,0,0,0,0
29,1541,1127,0,0,0,0,0
29,1658,1123,0,0,0,0,0
29,1538,1144,0,0,0,0,0
29,1523,1081,0,0,0,0,0
29,1542,1116,0,0,0,0,0
29,1921,1157,0,0,0,0,0
29,1551,1130,0,0,0,0,0
29,1516,1114,0,0,0,0,0
29,1588,1127,0,0,0,0,0
29,1500,1086,0,0,0,0,0
29,1597,1092,0,0,0,0,0
29,1546,1148,0,0,0,0,0
29,1452,1110,0,0,0,0,0
29,1415,1131,0,0,0,0,0
29,1526,1083,0,0,0,0,0
29,1492,1153,0,0,0,0,0
29,1473,1077,0,0,0,0,0
30,1770,1304,0,0,0,0,0
30,1852,1161,0,0,0,0,0
30,1563,1113,0,0,0,0,0
30,1641,1169,0,0,0,0,0
30,1550,1124,0,0,0,0,0
30,1607,1151,0,0,0,0,0
30,1560,1114,0,0,0,0,0
30,1542,1122,0,0,0,0,0
30,1507,1176,0,0,0,0,0
30,1540,1156,0,0,0,0,0
30,1595,1151,0,0,0,0,0
30,1575,1176,0,0,0,0,0
30,1579,1146,0,0,0,0,0
30,1529,1123,0,0,0,0,0
30,1702,1156,0,0,0,0,0
30,1554,1163,0,0,0,0,0
30,1528,1153,0,0,0,0,0
30,1541,1139,0,0,0,0,0
30,1578,1151,0,0,0,0,0
30,1525,1156,0,0,0,0,0
31,1912,1266,0,0,0,0,0
31,1742,1173,0,0,0,0,0
31,1618,1158,0,0,0,0,0
31,1585,1137,0,0,0,0,0
31,1542,1118,0,0,0,0,0
31,1682,1180,0,0,0,0,0
31,1497,1169,0,0,0,0,0
31,1631,1166,0,0,0,0,0
31,1577,1126,0,0,0,0,0
31,1598,1138,0,0,0,0,0
31,1509,1111,0,0,0,0,0
31,1557,1088,0,0,0,0,0
31,1492,1112,0,0,0,0,0
31,1503,1136,0,0,0,0,0
31,1612,1100,0,0,0,0,0
31,1541,1141,0,0,0,0,0
31,1510,1107,0,0,0,0,0
31,1563,1119,0,0,0,0,0
31,1625,1099,0,0,0,0,0
31,1502,1101,0,0,0,0,0
32,2022,1293,0,0,0,0,0
32,1651,1133,0,0,0,0,0
32,1779,1136,0,0,0,0,0
32,1597,1141,0,0,0,0,0
32,1551,1138,0,0,0,0,0
32,1590,1129,0,0,0,0,0
32,1605,1150,0,0,0,0,0
32,1639,1123,0,0,0,0,0
32,1544,1172,0,0,0,0,0
32,1520,1131,0,0,0,0,0
32,1503,1124,0,0,0,0,0
32,1582,1102,0,0,0,0,0
32,1655,1158,0,0,0,0,0
32,1506,1103,0,0,0,0,0
32,1457,1071,0,0,0,0,0
32,1551,1136,0,0,0,0,0
32,1631,1122,0,0,0,0,0
32,1501,1108,0,0,0,0,0
32,1547,1091,0,0,0,0,0
32,1571,1084,0,0,0,0,0
33,2080,1310,0,0,0,0,0
33,1687,1104,0,0,0,0,0
33,1755,1179,0,0,0,0,0
33,1622,1108,0,0,0,0,0
33,1591,1070,0,0,0,0,0
33,1632,1119,0,0,0,0,0
33,1596,1177,0,0,0,0,0
33,1622,1097,0,0,0,0,0
33,1579,1102,0,0,0,0,0
33,1558,1162,0,0,0,0,0
33,1710,1113,0,0,0,0,0
33,1608,1134,0,0,0,0,0
33,1700,1148,0,0,0,0,0
33,1633,1144,0,0,0,0,0
33,1584,1135,0,0,0,0,0
33,1583,1148,0,0,0,0,0
33,1574,1088,0,0,0,0,0
33,1628,1104,0,0,0,0,0
33,1506,1115,0,0,0,0,0
33,1542,1110,0,0,0,0,0
34,2004,1320,0,0,0,0,0
34,1783,1170,0,0,0,0,0
34,1623,1175,0,0,0,0,0
34,1663,1124,0,0,0,0,0
34,1616,1104,0,0,0,0,0
34,1664,1077,0,0,0,0,0
34,1592,1085,0,0,0,0,0
34,1707,1142,0,0,0,0,0
34,1574,1135,0,0,0,0,0
34,1605,1105,0,0,0,0,0
34,1582,1199,0,0,0,0,0
34,1571,1097,0,0,0,0,0
34,1621,1101,0,0,0,0,0
34,1534,1107,0,0,0,0,0
34,1760,1131,0,0,0,0,0
34,1655,1130,0,0,0,0,0
34,1614,1141,0,0,0,0,0
34,1674,1182,0,0,0,0,0
34,1619,1153,0,0,0,0,0
34,1577,1156,0,0,0,0,0
35,1856,1368,0,0,0,0,0
35,1605,1187,0,0,0,0,0
35,1598,1159,0,0,0,0,0
35,1682,1172,0,0,0,0,0
35,1864,1146,0,0,0,0,0
35,1572,1168,0,0,0,0,0
35,1580,1172,0,0,0,0,0
35,1551,1167,0,0,0,0,0
35,1539,1223,0,0,0,0,0
35,1599,1150,0,0,0,0,0
35,1738,1141,0,0,0,0,0
35,1655,1166,0,0,0,0,0
35,1784,1134,0,0,0,0,0
35,1617,1147,0,0,0,0,0
35,1558,1122,0,0,0,0,0
35,1578,1120,0,0,0,0,0
35,1509,1124,0,0,0,0,0
35,1542,1190,0,0,0,0,0
35,1504,1116,0,0,0,0,0
35,1607,1115,0,0,0,0,0
36,2013,1275,0,0,0,0,0
36,1739,1132,0,0,0,0,0
36,1643,1150,0,0,0,0,0
36,1711,1069,0,0,0,0,0
36,1600,1109,0,0,0,0,0
36,1609,1123,0,0,0,0,0
36,1597,1062,0,0,0,0,0
36,1557,1078,0,0,0,0,0
36,1538,1091,0,0,0,0,0
36,1513,1072,0,0,0,0,0
36,1617,1105,0,0,0,0,0
36,1555,1069,0,0,0,0,0
36,1730,1097,0,0,0,0,0
36,1502,1044,0,0,0,0,0
36,1667,1126,0,0,0,0,0
36,1569,1073,0,0,0,0,0
36,1551,1105,0,0,0,0,0
36,1699,1093,0,0,0,0,0
36,1603,1175,0,0,0,0,0
36,1549,1144,0,0,0,0,0
37,1861,1316,0,0,0,0,0
37,1662,1147,0,0,0,0,0
37,1638,1141,0,0,0,0,0
37,1635,1114,0,0,0,0,0
37,1692,1100,0,0,0,0,0
37,1527,1087,0,0,0,0,0
37,1618,1096,0,0,0,0,0
37,1505,1122,0,0,0,0,0
37,1557,1132,0,0,0,0,0
37,1530,1157,0,0,0,0,0
37,1555,1146,0,0,0,0,0
37,1523,1119,0,0,0,0,0
37,1510,1126,0,0,0,0,0
37,1580,1151,0,0,0,0,0
37,1554,1129,0,0,0,0,0
37,1638,1110,0,0,0,0,0
37,1497,1170,0,0,0,0,0
37,1586,1131,0,0,0,0,0
37,1525,1115,0,0,0,0,0
37,1548,1125,0,0,0,0,0
38,1823,1222,0,0,0,0,0
38,1679,1139,0,0,0,0,0
38,1686,1119,0,0,0,0,0
38,1590,1179,0,0,0,0,0
38,1699,1180,0,0,0,0,0
38,1521,1091,0,0,0,0,0
38,1509,1070,0,0,0,0,0
38,1493,1115,0,0,0,0,0
38,1532,1107,0,0,0,0,0
38,1579,1112,0,0,0,0,0
38,1479,1118,0,0,0,0,0
38,1537,1105,0,0,0,0,0
38,1627,1057,0,0,0,0,0
38,2935,1143,0,0,0,0,0
38,1565,1090,0,0,0,0,0
38,1639,1120,0,0,0,0,0
38,1560,1110,0,0,0,0,0
38,1656,1154,0,0,0,0,0
38,1566,1202,0,0,0,0,0
38,1569,1144,0,0,0,0,0
39,1982,1258,0,0,0,0,0
39,1673,2133,0,0,0,0,0
39,1640,1185,0,0,0,0,0
39,1578,1111,0,0,0,0,0
39,1610,1135,0,0,0,0,0
39,1694,1101,0,0,0,0,0
39,1586,1060,0,0,0,0,0
39,1609,1083,0,0,0,0,0
39,1608,1062,0,0,0,0,0
39,1545,1099,0,0,0,0,0
39,1601,1124,0,0,0,0,0
39,1552,1093,0,0,0,0,0
39,1630,1105,0,0,0,0,0
39,1566,1137,0,0,0,0,0
39,1569,1093,0,0,0,0,0
39,1584,1131,0,0,0,0,0
39,1676,1132,0,0,0,0,0
39,1672,1142,0,0,0,0,0
39,1646,1116,0,0,0,0,0
39,1549,1168,0,0,0,0,0
40,1951,1303,0,0,0,0,0
40,1847,1141,0,0,0,0,0
40,1789,1207,0,0,0,0,0
40,1758,1159,0,0,0,0,0
40,1824,1123,0,0,0,0,0
40,1624,1137,0,0,0,0,0
40,1602,1110,0,0,0,0,0
40,1569,1088,0,0,0,0,0
40,1608,1124,0,0,0,0,0
40,1626,1093,0,0,0,0,0
40,1630,1134,0,0,0,0,0
40,1744,1083,0,0,0,0,0
40,1689,1135,0,0,0,0,0
40,1670,1089,0,0,0,0,0
40,1588,1133,0,0,0,0,0
40,1567,1142,0,0,0,0,0
40,1601,1107,0,0,0,0,0
40,1680,1157,0,0,0,0,0
40,1642,1136,0,0,0,0,0
40,1587,1116,0,0,0,0,0
41,1936,1268,0,0,0,0,0
41,1719,1115,0,0,0,0,0
41,1769,1145,0,0,0,0,0
41,1747,1181,0,0,0,0,0
41,1715,1096,0,0,0,0,0
41,1686,1107,0,0,0,0,0
41,1805,1133,0,0,0,0,0
41,1700,1131,0,0,0,0,0
41,1619,1101,0,0,0,0,0
41,1665,1139,0,0,0,0,0
41,1709,1081,0,0,0,0,0
41,1590,1141,0,0,0,0,0
41,1683,1113,0,0,0,0,0
41,1739,1153,0,0,0,0,0
41,1697,1063,0,0,0,0,0
41,1805,1132,0,0,0,0,0
41,1579,1086,0,0,0,0,0
41,1788,1111,0,0,0,0,0
41,1644,1123,0,0,0,0,0
41,1680,1081,0,0,0,0,0
42,1917,1220,0,0,0,0,0
42,1743,1178,0,0,0,0,0
42,1728,1152,0,0,0,0,0
42,1692,1117,0,0,0,0,0
42,1647,1081,0,0,0,0,0
42,1792,1084,0,0,0,0,0
42,1579,1100,0,0,0,0,0
42,1675,1127,0,0,0,0,0
42,1628,1110,0,0,0,0,0
42,1645,1075,0,0,0,0,0
42,1707,1078,0,0,0,0,0
42,1674,1119,0,0,0,0,0
42,1838,1157,0,0,0,0,0
42,1649,1067,0,0,0,0,0
42,1586,1126,0,0,0,0,0
42,1577,1086,0,0,0,0,0
42,1749,1136,0,0,0,0,0
42,1652,1131,0,0,0,0,0
42,1663,1104,0,0,0,0,0
42,1633,1110,0,0,0,0,0
43,2200,1360,0,0,0,0,0
43,1709,1159,0,0,0,0,0
43,1631,1061,0,0,0,0,0
43,1634,1143,0,0,0,0,0
43,1774,1080,0,0,0,0,0
43,1645,1109,0,0,0,0,0
43,1682,1080,0,0,0,0,0
43,1759,1081,0,0,0,0,0
43,1620,1047,0,0,0,0,0
43,1623,1067,0,0,0,0,0
43,1681,1098,0,0,0,0,0
43,1680,1115,0,0,0,0,0
43,1656,1083,0,0,0,0,0
43,1581,1085,0,0,0,0,0
43,1685,1086,0,0,0,0,0
43,1686,1145,0,0,0,0,0
43,1823,1090,0,0,0,0,0
43,1794,1137,0,0,0,0,0
43,1690,1082,0,0,0,0,0
43,1626,1131,0,0,0,0,0
44,2054,1235,0,0,0,0,0
44,1706,1111,0,0,0,0,0
44,1672,1092,0,0,0,0,0
44,1689,1075,0,0,0,0,0
44,1692,1081,0,0,0,0,0
44,1668,1105,0,0,0,0,0
44,1638,1118,0,0,0,0,0
44,1634,1065,0,0,0,0,0
44,1673,1113,0,0,0,0,0
44,1783,1121,0,0,0,0,0
44,1731,1121,0,0,0,0,0
44,1633,1153,0,0,0,0,0
44,1606,1098,0,0,0,0,0
44,1565,1141,0,0,0,0,0
44,1756,1102,0,0,0,0,0
44,1700,1083,0,0,0,0,0
44,1722,1145,0,0,0,0,0
44,1610,1095,0,0,0,0,0
44,1751,1116,0,0,0,0,0
44,1704,1087,0,0,0,0,0
45,1912,1318,0,0,0,0,0
45,1706,1147,0,0,0,0,0
45,1840,1108,0,0,0,0,0
45,1665,1098,0,0,0,0,0
45,1702,1128,0,0,0,0,0
45,1687,1110,0,0,0,0,0
45,1641,1119,0,0,0,0,0
45,1677,1117,0,0,0,0,0
45,1616,1129,0,0,0,0,0
45,1621,1129,0,0,0,0,0
45,1661,1115,0,0,0,0,0
45,1664,1117,0,0,0,0,0
45,1655,1133,0,0,0,0,0
45,1577,1145,0,0,0,0,0
45,1752,1098,0,0,0,0,0
45,1749,1139,0,0,0,0,0
45,1619,1084,0,0,0,0,0
45,1553,1151,0,0,0,0,0
45,1582,1171,0,0,0,0,0
45,1965,1191,0,0,0,0,0
46,2037,1294,0,0,0,0,0
46,1656,1172,0,0,0,0,0
46,1657,1189,0,0,0,0,0
46,1607,1162,0,0,0,0,0
46,1699,1217,0,0,0,0,0
46,1605,1147,0,0,0,0,0
46,1703,1176,0,0,0,0,0
46,1638,1087,0,0,0,0,0
46,1512,1076,0,0,0,0,0
46,1626,1111,0,0,0,0,0
46,1551,1148,0,0,0,0,0
46,1651,1133,0,0,0,0,0
46,1622,1137,0,0,0,0,0
46,1626,1115,0,0,0,0,0
46,1583,1167,0,0,0,0,0
46,1668,1093,0,0,0,0,0
46,1599,1098,0,0,0,0,0
46,1634,1132,0,0,0,0,0
46,1569,1153,0,0,0,0,0
46,1663,1119,0,0,0,0,0
47,1948,1255,0,0,0,0,0
47,1707,1143,0,0,0,0,0
47,1737,1148,0,0,0,0,0
47,1687,1137,0,0,0,0,0
47,1727,1140,0,0,0,0,0
47,1614,1129,0,0,0,0,0
47,1634,1117,0,0,0,0,0
47,1722,1094,0,0,0,0,0
47,1674,1123,0,0,0,0,0
47,1628,1139,0,0,0,0,0
47,1678,1121,0,0,0,0,0
47,1649,1106,0,0,0,0,0
47,1707,1137,0,0,0,0,0
47,1576,1151,0,0,0,0,0
47,1562,1116,0,0,0,0,0
47,1612,1152,0,0,0,0,0
47,1690,1132,0,0,0,0,0
47,1702,1158,0,0,0,0,0
47,1687,1164,0,0,0,0,0
47,1631,1147,0,0,0,0,0
48,2018,1325,0,0,0,0,0
48,1800,1177,0,0,0,0,0
48,1675,1177,0,0,0,0,0
48,1651,1145,0,0,0,0,0
48,1583,1153,0,0,0,0,0
48,1496,1155,0,0,0,0,0
48,1675,1119,0,0,0,0,0
48,1682,1179,0,0,0,0,0
48,1645,1173,0,0,0,0,0
48,1628,1142,0,0,0,0,0
48,1572,1096,0,0,0,0,0
48,1599,1107,0,0,0,0,0
48,1655,1103,0,0,0,0,0
48,1612,1149,0,0,0,0,0
48,1733,1130,0,0,0,0,0
48,1684,1085,0,0,0,0,0
48,1542,1147,0,0,0,0,0
48,1437,1120,0,0,0,0,0
48,1506,1146,0,0,0,0,0
48,1585,1148,0,0,0,0,0
49,1945,1292,0,0,0,0,0
49,1780,1130,0,0,0,0,0
49,1645,1124,0,0,0,0,0
49,1701,1187,0,0,0,0,0
49,1554,1107,0,0,0,0,0
49,1524,1116,0,0,0,0,0
49,1572,1114,0,0,0,0,0
49,1563,1111,0,0,0,0,0
49,1632,1125,0,0,0,0,0
49,1544,1092,0,0,0,0,0
49,1674,1193,0,0,0,0,0
49,1660,1159,0,0,0,0,0
49,1617,1154,0,0,0,0,0
49,1540,1107,0,0,0,0,0
49,1488,1130,0,0,0,0,0
49,1604,1158,0,0,0,0,0
49,1545,1116,0,0,0,0,0
49,1631,1127,0,0,0,0,0
49,1675,1076,0,0,0,0,0
49,1572,1111,0,0,0,0,0
50,1992,1317,0,0,0,0,0
50,1584,1152,0,0,0,0,0
50,1636,1163,0,0,0,0,0
50,1687,1224,0,0,0,0,0
50,1599,1126,0,0,0,0,0
50,1586,1155,0,0,0,0,0
50,1711,1115,0,0,0,0,0
50,1616,1188,0,0,0,0,0
50,1554,1163,0,0,0,0,0
50,1541,1155,0,0,0,0,0
50,1594,1123,0,0,0,0,0
50,1561,1151,0,0,0,0,0
50,1518,1134,0,0,0,0,0
50,1570,1132,0,0,0,0,0
50,1657,1120,0,0,0,0,0
50,1551,1129,0,0,0,0,0
50,1403,1135,0,0,0,0,0
50,1495,1113,0,0,0,0,0
50,1462,1103,0,0,0,0,0
50,1522,1129,0,0,0,0,0
51,1985,1291,0,0,0,0,0
51,1693,1135,0,0,0,0,0
51,1629,1113,0,0,0,0,0
51,1729,1091,0,0,0,0,0
51,1612,1090,0,0,0,0,0
51,1696,1091,0,0,0,0,0
51,1715,1100,0,0,0,0,0
51,1634,1103,0,0,0,0,0
51,1609,1093,0,0,0,0,0
51,1570,1134,0,0,0,0,0
51,1575,1164,0,0,0,0,0
51,1579,1129,0,0,0,0,0
51,1545,1176,0,0,0,0,0
51,1483,1123,0,0,0,0,0
51,1629,1144,0,0,0,0,0
51,1629,1160,0,0,0,0,0
51,1601,1147,0,0,0,0,0
51,1470,1180,0,0,0,0,0
51,1563,1144,0,0,0,0,0
51,1661,1092,0,0,0,0,0
52,1848,1283,0,0,0,0,0
52,1765,1177,0,0,0,0,0
52,1770,1174,0,0,0,0,0
52,1719,1144,0,0,0,0,0
52,1600,1155,0,0,0,0,0
52,1709,1162,0,0,0,0,0
52,1619,1137,0,0,0,0,0
52,1652,1140,0,0,0,0,0
52,1693,1098,0,0,0,0,0
52,1654,1154,0,0,0,0,0
52,1704,1149,0,0,0,0,0
52,2038,1179,0,0,0,0,0
52,1761,1145,0,0,0,0,0
52,1661,1103,0,0,0,0,0
52,1682,1136,0,0,0,0,0
52,1648,1131,0,0,0,0,0
52,1687,1135,0,0,0,0,0
52,1598,1153,0,0,0,0,0
52,1749,1197,0,0,0,0,0
52,1590,1142,0,0,0,0,0
53,1797,1281,0,0,0,0,0
53,1684,1147,0,0,0,0,0
53,1552,1177,0,0,0,0,0
53,1616,1136,0,0,0,0,0
53,1589,1162,0,0,0,0,0
53,1484,1139,0,0,0,0,0
53,1632,1130,0,0,0,0,0
53,1661,1106,0,0,0,0,0
53,1656,1091,0,0,0,0,0
53,1606,1080,0,0,0,0,0
53,1728,1118,0,0,0,0,0
53,1513,1104,0,0,0,0,0
53,1411,1089,0,0,0,0,0
53,1544,1111,0,0,0,0,0
53,1496,1133,0,0,0,0,0
53,1604,1148,0,0,0,0,0
53,1362,1147,0,0,0,0,0
53,1598,1118,0,0,0,0,0
53,1764,1146,0,0,0,0,0
53,1626,1136,0,0,0,0,0
54,1865,1308,0,0,0,0,0
54,1781,1136,0,0,0,0,0
54,1694,1160,0,0,0,0,0
54,1710,1106,0,0,0,0,0
54,1557,1135,0,0,0,0,0
54,1557,1124,0,0,0,0,0
54,1579,1113,0,0,0,0,0
54,1533,1144,0,0,0,0,0
54,1571,1088,0,0,0,0,0
54,1697,1152,0,0,0,0,0
54,1591,1142,0,0,0,0,0
54,1615,1127,0,0,0,0,0
54,1649,1093,0,0,0,0,0
54,1539,1091,0,0,0,0,0
54,1660,1142,0,0,0,0,0
54,1562,1102,0,0,0,0,0
54,1716,1102,0,0,0,0,0
54,1704,1119,0,0,0,0,0
